groupId,artifactId
org.mengyun,tcc-transaction-dubbo-capital-api
org.apache.activemq,activemq-ra
org.inventivetalent,hologramapi
org.apache.camel.quarkus,camel-quarkus-infinispan
org.locationtech.geowave,geowave-datastore-cassandra
org.carlspring.strongbox,strongbox-rest-client
org.apache.archiva,metadata-repository-api
com.structurizr,structurizr-plantuml
com.opencsv,opencsv
fish.payara.server.internal.test-utils,utils-ng
org.apache.hop,hop-action-abort
org.glassfish.main.admin,admin-util
com.jnape.palatable,traitor
org.apache.dolphinscheduler,dolphinscheduler-common
org.openjdk.jmc,org.openjdk.jmc.console.ui.subscriptions
velocity,velocity-dep
com.cedarsoft,guice-annotations
org.apache.dubbo,dubbo-rpc-dubbo
org.jlinda,jlinda-core
org.apache.hop,hop-transform-sort
com.twelvemonkeys.imageio,imageio-clippath
com.tunnelvisionlabs,antlr4
org.eclipse.jkube,kubernetes-maven-plugin
org.kaazing,specification.tcp
org.bytesoft,bytetcc-supports
org.apache.camel,camel-infinispan
org.hoteia.qalingo,qalingo-api-core-drools
rome,rome-modules
org.openhab.addons.bundles,org.openhab.persistence.dynamodb
org.apache.flume.flume-ng-sinks,flume-ng-morphline-solr-sink
org.codehaus.groovy,groovy-sql
io.cucumber,cucumber-java
com.github.kostyasha.yet-another-docker,yet-another-docker-plugin
io.quarkus,quarkus-junit5
io.reactivex,rxjava-guava
com.google.dagger,dagger-gwt
com.carl.auth,sso-support-single-login
org.apache.sandesha2,sandesha2-core
org.apache.camel.quarkus,camel-quarkus-stax
io.helidon.health,helidon-health
com.salesforce,phoenix-hadoop-compat
org.pentaho.reporting.library,libdocbundle
cn.springcloud.gray,spring-cloud-gray-plugin-event-longpolling
com.github.olivergondza.dumpling,dumpling
org.c02e.jpgpj,jpgpj
com.sun.faces.test.servlet30,contractExtendedRed
org.glassfish.external,management-api
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.arktools-model-tagger-en-default
org.forgerock.opendj,opendj-ldap-sdk
org.apache.james,apache-james-mailbox-deleted-messages-vault
org.apache.camel,camel-chunk
io.github.resilience4j,resilience4j-annotations
org.apache.samza,samza-api
org.assertj,assertj-swing-testng
io.helidon.webserver,helidon-webserver-netty
javax.sip,jain-sip-api
org.apache.camel.quarkus,camel-quarkus-support-google-http-client-deployment
io.helidon.security,helidon-security-annotations
org.apache.camel.quarkus,camel-quarkus-xml-jaxb-deployment
com.google.cloud,pubsublite-kafka
org.wildfly.swarm,swarmtool
org.testcontainers,influxdb
io.thorntail,naming
org.apache.felix,org.apache.felix.cm.json
org.codice.ddf.spatial,spatial-ogc-api
mockit,jmockit
org.restlet.dev,org.restlet.ext.openid
org.springframework.ide.vscode,language-server-test-harness
org.wso2.orbit.com.google.oauth-client,google-oauth-client
org.apache.flink,flink-core
com.kunstmusik,cecilia
org.springframework.shell,spring-shell-core-test-support
org.sonatype.goodies,goodies-common
com.vaadin,flow-test-common
org.jboss.forge.addon,scaffold-spi
com.atomikos,atomikos-util
com.nisovin.magicspells,MagicSpells
org.apache.streampipes,streampipes-processors-text-mining-jvm
org.springframework.statemachine,spring-statemachine-autoconfigure
com.hubspot.dropwizard,dropwizard-guice
com.baidu.hugegraph,hbase-shaded-endpoint
org.csanchez.jenkins.plugins,kubernetes
org.apache.camel,camel-twitter
com.codenvy.cli,cli-shell-branding
org.grails,grails-web-mvc
com.hubspot,HorizonCore
org.moditect.layrry.it,it-bar
org.acme,quarkus-quickstart-multimodule-lib
org.apache.jena,jena-querybuilder
org.apache.hyracks,algebricks-compiler
io.seata,seata-serializer-hessian
com.blazegraph,bigdata-core-test
com.speedment.jpastreamer,criteria-standard
org.dcm4che.dcm4chee-arc,dcm4chee-arc-coerce-impl
org.apache.hop,hop-action-snmptrap
fish.payara.server.internal.payara-appserver-modules,payara-rest-endpoints
io.confluent,kafka-avro-serializer
org.apache.streampipes,streampipes-sdk
eu.verdelhan,ta4j
org.openhab.addons.bundles,org.openhab.binding.avmfritz
vg.civcraft.mc.citadel,Citadel
org.apache.httpcomponents,httpcore
org.apache.archiva.redback,redback-rbac-memory
sia,tacocloud-ui
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-en-rnn
org.xwiki.platform,xwiki-platform-jodatime
ru.ydn.wicket.wicket-orientdb,wicket-orientdb
org.weasis.core,weasis-core-ui
org.wso2.andes.wso2,andes-client
org.graalphp.parser,php-parser
org.mayocat.shop,mayocat-shop-cart-api
org.apache.tajo,tajo-metrics
org.optaplanner,optaplanner-quarkus-deployment
org.apache.bval,bval-jsr303
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.script.library.v1
org.apache.iceberg,iceberg-api
org.lappsgrid,serialization
org.commonmark,commonmark-ext-gfm-strikethrough
pl.altkom.asc.lab.micronaut.poc,dashboard-service-api
cn.hutool,hutool-db
com.xkcoding,nacos-config
ddf.security.core,security-core-impl
info.archinnov,integration-test-2_1
info.archinnov,integration-test-2_2
org.neo4j,neo4j-import-tool
org.javadelight,delight-nashorn-sandbox
com.zmops,toolkit-util
de.mirkosertic.bytecoder,java.logging
top.tangyh.basic,lamp-mq-starter
de.symeda.sormas,sormas-backend
org.webjars.npm,url-search-params-polyfill
com.mysema.commons,mysema-commons-lang
org.apache.beam,beam-examples-java
org.wso2.am,org.wso2.am.styles
org.bstats,bstats-bukkit-lite
org.javalite,activejdbc
org.locationtech.geowave,geowave-adapter-raster
org.hibernate,hibernate-hikaricp
ddf.platform.error,platform-error-impl
com.hazelcast.samples.serialization.benchmarks,serialization-benchmarks-common
org.apache.nifi,nifi-hdfs-processors
org.acme,quarkus-quickstart-multimodule-html
org.apache.tajo,tajo-storage-hbase
net.objectlab.kit,datecalc-common
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.consent.mgt
com.github.yasserg,jforests
org.opencastproject,opencast-statistics-service-api
org.apache.camel.quarkus,camel-quarkus-twitter-deployment
org.apache.hadoop,hadoop-kafka
com.googlecode.wicket-jquery-ui,wicket-kendo-ui
org.wso2.carbon.mediation,org.wso2.carbon.event.sink.config
es.gob.afirma,afirma-crypto-odf
io.kotest,kotest-property-jvm
org.xwiki.platform,xwiki-platform-tag-test-pageobjects
fish.payara.server.internal.admingui,console-plugin-service
org.apache.archiva,archiva-test-mocks
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.email.template.common
org.lealone,lealone-aote
io.quarkus,quarkus-project-core-extension-codestarts
org.keycloak,keycloak-core
org.codice.ddf.spatial,spatial-geocoding-offline-catalog
org.cloudfoundry,cloudfoundry-operations
org.apache.rocketmq,rocketmq-spring-boot-starter
com.alibaba.nacos,nacos-example
io.helidon.logging,helidon-logging-common
io.fabric8,fabric8-maven-plugin-generator-wildfly-swarm
org.esa.s1tbx,s1tbx-op-calibration-ui
site.ycsb,mongodb-binding
org.pentaho.reporting.engine,classic-extensions-xpath
com.illposed.osc,javaosc-core
org.apache.camel,camel-iec60870
com.browserup,browserup-proxy-core
org.pentaho.reporting.library,libloader
edu.illinois.cs.cogcomp,illinois-inference
org.dromara,hmily-repository-spi
org.apache.servicecomb.demo,demo-zeroconfig-schemadiscovery-registry-server
me.filoghost.holographicdisplays,holographicdisplays-nms-v1_18_r1
org.wildfly.swarm,infinispan-modules
org.apache.james,james-server-task-json
org.opsliframework.boot,opsli-core
org.apache.geronimo.specs,geronimo-annotation_1.2_spec
org.mobicents.media,concurrent
org.apache.servicemix.specs,org.apache.servicemix.specs.activation-api-1.2.1
org.drools,drools-decisiontables
org.apache.archiva.redback,redback-keys-api
com.jgoodies,forms
io.prestosql.cassandra,cassandra-driver
com.alibaba,dubbo-cluster
com.networknt,rest-command
de.tudarmstadt.ukp.clarin.webanno,webanno-api
org.apache.guacamole,guacamole-auth-sso-openid
io.hetu.core,presto-local-file
org.waveprotocol,server
io.helidon.grpc,io.grpc
org.junit.platform,junit-platform-console
com.sun.faces.test.servlet30,contractBasicJar
org.springframework.cloud,spring-cloud-stream-binder-test
gov.nsa.datawave.microservice,accumulo-api
com.google.api-ads,google-ads
org.simpleflatmapper,sfm-jdbc
io.cucumber,html-formatter
org.openrdf.sesame,sesame-queryparser-sparql
com.yiqiniu.easytrans.demos,logredis-wallet-service
tomcat,naming-common
org.apache.stratos,org.apache.stratos.cep300.extension
org.locationtech.geowave,geowave-service-api
io.rest-assured,scala-support
org.apache.nifi.minifi,minifi-c2-provider-cache
org.easymock,easymock
org.apache.shenyu,shenyu-examples-dubbo-api
org.apache.camel.quarkus,camel-quarkus-mail-deployment
com.alibaba.csp,sentinel-annotation-quarkus-adapter
com.connorlinfoot,ActionBarAPI
edu.isi,karma-mr
com.google.cloud.bigdataoss,util
org.wso2.identity,org.wso2.stratos.identity.dashboard.ui
org.apache.tomee,openejb-core
io.github.git-commit-id,git-commit-id-plugin-core
com.github.yuanrw.im,user-status
org.apache.commons,commons-collections4
com.android.tools.ddms,ddmlib
io.reinert.requestor.impl,requestor-gdeferred
edu.illinois.cs.cogcomp,illinois-md
com.github.larseckart,tcr-extension
io.syndesis.server,server-credential
com.vip.platform.middleware,vms
com.twitter.elephantbird,elephant-bird-hadoop-compat
com.alibaba.ververica,flink-connector-mysql-cdc
com.ctrip.framework,vi-core
org.eclipse.vorto,mapping-converter-binary
io.helidon.integrations.vault.secrets,helidon-integrations-vault-secrets-kv1
org.apache.camel.quarkus,camel-quarkus-elsql
org.apache.skywalking,library-server
cloud.piranha.extension,piranha-extension-security-servlet
com.vaadin,flow-server-production-mode
io.helidon.metrics,helidon-metrics-api
org.apache.maven.shared,file-management
io.helidon.integrations.vault.secrets,helidon-integrations-vault-secrets-kv2
co.elastic.apm,apm-process-plugin
ch.cyberduck,profiles
org.eclipse.rdf4j,rdf4j-sail-extensible-store
com.englishtown.vertx,vertx-guice
org.xwiki.platform,xwiki-platform-configuration-default
org.jboss.shrinkwrap.resolver,shrinkwrap-resolver-impl-maven
org.apache.nifi,nifi-hbase_1_1_2-client-service
io.prestosql,presto-raptor-legacy
com.sun.grizzly,grizzly-utils
me.superblaubeere27,obfuscator
org.apache.openejb,openejb-client
com.vaadin,flow-lit-template
org.apache.skywalking,apm-toolkit-trace
jboss.seam,jboss-seam-debug
com.graphql-java-kickstart,graphql-java-tools
com.youlai,common-elasticsearch
org.aoju,bus-office
gov.nsa.datawave.microservice,accumulo-utils
org.apache.servicemix.bundles,org.apache.servicemix.bundles.restlet
org.carlspring.strongbox,strongbox-db-import
org.dllearner,components-ext
de.fraunhofer.iosb.ilt.FROST-Server,FROST-Server.Core
com.google.guava,guava-testlib
com.willwinder,DowelModule
com.huaweicloud,price-provider-test
org.apache.camel.quarkus,camel-quarkus-ognl
org.jboss.narayana,jbosstxbridge-jakarta
com.google.apis,google-api-services-cloudkms
org.apache.camel.quarkus,camel-quarkus-xml-io-dsl-deployment
io.joynr.android,slf4j-android-bindings
com.emily.infrastructure,emily-spring-boot-starter
org.jboss.resteasy,resteasy-wadl-undertow-connector
org.springframework.security,spring-security-taglibs
org.hibernate.hql,hibernate-hql-mongodb
de.tudarmstadt.ukp.clarin.webanno,webanno-project
org.apache.cxf.xjcplugins,cxf-xjc-ts
org.jvnet.jaxb2.maven2,maven-jaxb2-plugin-core
org.apache.hive.hcatalog,hive-webhcat-java-client
org.glassfish.main.web,web-gui-plugin-common
org.jminix,jminix
pentaho,pentaho-s3-vfs
com.webank.wedatasphere.dss,dss-sender-service
org.infinispan,infinispan-component-annotations
org.jboss.resteasy,resteasy-cache-core
org.apache.archiva.redback,redback-rest-services
org.terrier,terrier-logging
org.subethamail,subethasmtp
fish.payara.server.internal.payara-appserver-modules,microprofile-fault-tolerance
org.apache.hyracks,hyracks-data-std
io.quarkus,quarkus-hibernate-search-orm-elasticsearch-aws
org.neo4j,neo4j-record-storage-engine
org.geonames,georss-rome
io.smallrye.stork,smallrye-stork-load-balancer-round-robin
org.apache.dubbo,protobuf-json-serialization-implement
org.springframework.cloud,spring-cloud-netflix-hystrix-amqp
org.expath.http.client,http-client-java
org.superbiz,moviefun-business-model
com.itfsw,mybatis-generator-plugin
org.opencastproject,android-mms
org.xwiki.platform,xwiki-platform-flavor-api
org.forgerock.ce.openam,openam-auth-oath
org.metawidget.modules.vaadin,metawidget-vaadin
org.activiti,activiti-core-test-local-runtime
com.alibaba.cola,cola-starter
eartest,jar-sample-two
com.android.tools.analytics-library,tracker
org.apache.hudi,hudi-hadoop-mr-bundle
org.openecard,recognition
ru.qatools.commons,properties
com.thinkbiganalytics.kylo,kylo-audit-logging-api
org.apache.maven.mercury,mercury-util
io.apiman,apiman-manager-api-war-tomcat8
com.alibaba.boot,nacos-discovery-spring-boot-starter
org.glassfish.jersey.test-framework,jersey-test-framework-util
org.apache.skywalking,storage-jdbc-hikaricp-plugin
ch.iterate.ssh,sshj
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-de-sr
org.infinispan,infinispan-cachestore-rocksdb
com.github.neuralnetworks,nn-core
org.apache.servicecomb.demo,demo-local-registry-client
org.jigsaw.payment,jigsaw-protobuf-format
org.kitesdk,kite-morphlines-hadoop-sequencefile
ch.cyberduck,onedrive
javax.measure,unit-api
org.eclipse.microprofile.opentracing,microprofile-opentracing-api
org.graphfoundation.ongdb,ongdb-security
com.warmer,kgBuilder-base
io.github.myui,matrix4j
org.locationtech.geowave,geowave-cli-landsat8
org.apache.wink,wink-common
org.apache.camel.quarkus,camel-quarkus-mail
com.networknt,oauth2-user
org.apache.hive,hive-serde
io.quarkus.resteasy.reactive,resteasy-reactive-processor
org.dromara,hmily-spring-boot-starter-springcloud
org.springframework.cloud,spring-cloud-gcp-bigquery
com.zbkj,crmeb-service
cn.iocoder.springboot.labs,lab-53-seata-at-dubbo-demo-order-service-api
org.springframework.cloud,spring-cloud-cluster-core
com.zmops,zeus-webapp
xml-security,xmlsec
org.apache.activemq,activemq-mqtt
org.apache.drill,drill-logical
org.projectnessie,nessie-spark-extensions-grammar
org.apache.camel,camel-base64
org.apache.camel,camel-dataformat
com.webank.wedatasphere.dss,dss-development-process-standard-execution
org.camunda.bpm.springboot.project,qa-plugins-spin-dataformat-json-jackson
org.nutz,nutzboot-starter-dubbo
com.atlassian.commonmark,commonmark
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.central.log.mgt
org.acme,quarkus-quickstart-multimodule-level2-submodule
com.linkedpipes,model-template
com.webank.wedatasphere.schedulis,azkaban-hadoop-security-plugin
org.apache.camel.quarkus,camel-quarkus-support-commons-logging-deployment
com.goldmansachs.obevo,obevo-site
org.apache.xmlgraphics,batik-ext
asia.redact.bracket.properties,bracket-properties
streamflow,twitter-framework
io.vavr,vavr
io.openmessaging.benchmark,benchmark-framework
ddf.catalog.plugin,catalog-plugin-gazetteer
org.apache.jena,jena-dboe-base
org.dromara,hmily-tac-sqlrevert-spi
org.gridgain,gridgain-jta
org.jboss.narayana.jts,idlj-idl
org.eclipse.emf,ecore-xmi
org.weasis.core,weasis-core-api
com.j256.ormlite,ormlite-jdbc
ru.vyarus,generics-resolver
com.hurence.logisland,logisland-service-mongodb-api
org.cedj.geekseek,geekseek-web-rest-relation
org.apache.cloudstack,cloud-plugin-ca-rootca
org.restlet.dev,org.restlet.ext.spring
com.speedment.jpastreamer,autoclose
net.sf.kosmosfs,kfs
org.acme,acme-quarkus-ext-b
org.acme,acme-quarkus-ext-c
org.exoplatform.gatein.portal,exo.portal.component.web.server
org.acme,acme-quarkus-ext-a
org.wildfly,wildfly-embedded
org.apache.knox,gateway-provider-security-hadoopauth
org.apache.syncope.ext.oidcc4ui,syncope-ext-oidcc4ui-logic
com.github.docker-java,docker-java-transport-zerodep
org.noear,solon.view.velocity
com.thinkbiganalytics.kylo,kylo-security-auth-spark
org.wicketTutorial,StatelessLoginForm
org.springframework.cloud,spring-cloud-gcp-starter-security-firebase
org.apache.nifi,nifi-websocket-services-jetty
org.jetbrains.dokka,dokka-fatjar
com.thoughtworks.paranamer,paranamer
com.github.jknack,handlebars-guava-cache
com.qcloud,cos_api
org.forgerock.openam,openam-audit-configuration
com.gluonhq.scenebuilder,kit
com.aliyun,aliyun-java-sdk-ram
org.apache.camel,camel-avro
org.apache.camel,camel-joor
com.voicerss,tts
org.apache.camel,camel-jooq
org.apache.tajo,tajo-storage-jdbc
com.alibaba.csp,sentinel-datasource-apollo
com.ecwid.consul,consul-api
io.prestodb.tempto,tempto-ldap
org.apache.servicecomb.tests,springmvc-tests-simplified-mapping-with-springboot
org.apache.camel,camel-google-sheets
org.acme,acme-quarkus-ext-d
org.codehaus.mojo.hibernate3,maven-hibernate3-jdk15
org.codehaus.mojo.hibernate3,maven-hibernate3-jdk14
com.fasterxml.jackson.module,jackson-module-scala_2.11
com.fasterxml.jackson.module,jackson-module-scala_2.12
org.apache.ozone,ozone-filesystem-shaded
org.springframework.cloud.fn,jdbc-supplier
io.atomix,atomix-gossip
io.quarkus,quarkus-hibernate-reactive-panache-common
org.glassfish.main.security,ejb.security
org.wicketTutorial,JSR303validation
com.aliyun,aliyun-java-sdk-rds
org.tuxdevelop,spring-batch-lightmin-repository-map
org.webjars.npm,jquery-slim
com.speedment.common,function
org.apache.camel,camel-openapi-java
com.qcadoo.mes,mes-plugins-production-per-shift
io.servicetalk,servicetalk-http-netty
com.zaxxer,HikariCP-java6
org.radargun,plugin-jdg64
org.radargun,plugin-jdg63
fish.payara.server.internal.common,glassfish-ee-api
org.mock-server,mockserver-logging
org.eclipse.rdf4j,rdf4j-queryparser-serql
com.zaxxer,HikariCP-java7
org.restheart,restheart-commons
org.radargun,plugin-jdg71
org.apache.cocoon.optional,cocoon-optional
com.github.binance-exchange,binance-java-api
org.radargun,plugin-jdg70
org.radargun,plugin-jdg66
org.radargun,plugin-jdg65
io.protostuff,protostuff-json
org.webjars,layui
org.tanaguru,tanaguru-commons-entity-jpa
org.apache.kerby,kerb-client
org.apache.camel.quarkus,camel-quarkus-olingo4-deployment
org.noear,solon.cache.jedis
test,aggregate-recursive-module-a
test,aggregate-recursive-module-b
org.radargun,plugin-jdg72
test,aggregate-recursive-module-c
org.apache.hadoop,hadoop-minicluster
de.adorsys.psd2,event-service-aspsp-impl
net.jradius,jradius-extended
org.kamranzafar,jtar
org.apache.knox,gateway-service-remoteconfig
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.lingpipe-model-tagger-en-general-brown
com.oath.halodb,halodb
com.taobao.notify,notify-store4j
org.apache.flink,statefun-kafka-io
com.thinkbiganalytics.kylo,kylo-metadata-service-api
io.joyrpc,joyrpc-protocol-http
org.apache.hadoop,hadoop-examples
com.qcadoo,qcadoo-plugins-dictionary-management
org.glassfish.grizzly.osgi,grizzly-httpservice
org.alluxio,alluxio-table-server-common
fish.payara.server.internal.payara-modules,requesttracing-core
org.mobicents.ha.javax.sip,restcomm-jain-sip-ha-core
info.archinnov,achilles-schema-generator
io.quarkus,quarkus-resteasy-reactive-jackson-common
org.locationtech.geowave,geowave-cli-bigtable-embed
com.ibm.ws.componenttest,mantis-nls-standalone
fish.payara.server.internal.persistence,jpa-container
org.locationtech.geowave,geowave-core-store
com.baeldung.dddmodules.shippingcontext,shippingcontext
org.testingisdocumenting.webtau,webtau-standalone-runner-groovy
io.spring.javaformat,spring-javaformat-checkstyle
org.jclouds.driver,jclouds-log4j
io.github.opendataio,cephfs-hadoop
org.springframework.cloud,spring-cloud-function-deployer
ro.pippo,pippo-test
org.eclipse.jkube,jkube-kit-common-maven
io.seata,seata-tm
org.apache.seatunnel,seatunnel-connector-spark-kudu
io.opentracing.contrib,opentracing-jdbc
io.smallrye,smallrye-opentracing
org.apache.geronimo.specs,geronimo-jpa_2.0_spec
it.unibz.inf.ontop,ontop-system-sql-core
group.idealworld.dew,cluster-spi-kafka
org.camunda.bpm,camunda-external-task-client
io.quarkus,quarkus-security-spi
com.sk89q,commandbook
com.adobe.cq,core.wcm.components.junit.core
io.zipkin.java,zipkin-server
com.azure,azure-cosmos
org.apache.camel.quarkus,camel-quarkus-vertx-http-deployment
org.eclipse.kapua,kapua-device-management-all-job
org.wso2.carbon.identity.conditional.auth.functions,org.wso2.carbon.identity.conditional.auth.functions.notification
com.google.code.javaparser,javaparser
com.fasterxml.jackson.module,jackson-module-scala_2.13
org.apache.maven,maven-settings
com.droidefense,cli
com.ibm.fhir,fhir-persistence-schema
org.apache.james,quota-mailing-cassandra
com.fasterxml.jackson.module,jackson-module-scala_2.10
org.raml.jaxrs,jaxrs-api
org.hibernate.hql,hibernate-hql-parser
org.apache.camel.quarkus,camel-quarkus-ehcache
org.wildfly.swarm,keycloak
ddf.catalog.core,catalog-core-camelcomponent
com.tinkerpop.gremlin,gremlin-groovy
org.apache.camel,camel-undertow
com.liferay.sample,sample-ext-ext-util-java
com.github.kirviq,dumbster
io.prometheus,simpleclient_graphite_bridge
org.camunda.bpm.extension,camunda-bpm-assert-scenario
org.apache.flink,flink-annotations
org.webjars,angular-ui-bootstrap
org.dcm4che.dcm4chee-arc,dcm4chee-arc-keycloak
vip.mate,mate-starter-rocketmq
com.docusign,docusign-esign-java
com.azure,azure-communication-sms
org.apache.camel,camel-jolt
winterwell.jtwitter,Twitter
io.jaegertracing,jaeger-thrift
com.thoughtworks.proxytoys,proxytoys
org.apache.camel.quarkus,camel-quarkus-azure-storage-queue-deployment
co.elastic.apm,apm-apache-httpclient-plugin
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.clearnlp-model-tagger-en-ontonotes
org.apache.groovy,groovy-xml
org.redisson,redisson-spring-boot-starter
org.apache.maven.plugin.rresource.it.mrr41,child-1
com.thinkbiganalytics.kylo.integrations,kylo-nifi-provenance-repo
org.glassfish.fighterfish,osgi-jpa-extension
de.adorsys.psd2,aspsp-profile-api
org.jsweet.candies,jquery
org.apache.nifi,nifi-mongodb-client-service-api
fish.payara.server.internal.admingui,healthcheck-service-console-plugin-l10n
com.github.lgooddatepicker,LGoodDatePicker
com.aliyun,aliyun-java-sdk-ros
org.minbox.framework,api-boot-starter
org.apache.giraph,giraph-examples
com.alibaba.graphscope,compiler-core
com.microsoft.bot,bot-schema
net.java.dev.jna,platform
test,invalid
bouncycastle,bcmail-jdk14
org.apache.hop,hop-transform-getserversequence
com.zlt,zlt-common-core
it.unibz.inf.ontop,ontop-endpoint
com.mycollab,mycollab-localization
org.apache.hivemall,hivemall-core
org.apache.camel.quarkus,camel-quarkus-etcd-deployment
com.octo.android.robospice,robospice-ui-spicelist
org.keycloak,keycloak-tomcat7-adapter
it.unibz.inf.ontop,ontop-rdb
com.google.apis,google-api-services-manufacturers
eu.europa.ec.joinup.sd-dss,dss-timestamp-remote-rest
com.squareup.okhttp3,mockwebserver3-junit5
org.apache.camel.quarkus,camel-quarkus-caffeine
de.st_ddt.crazy,CrazyCore
org.infinispan,infinispan-server-testdriver-core
org.apache.camel.quarkus,camel-quarkus-arangodb
com.google.jsinterop,base
com.vladsch.flexmark,flexmark-util-builder
org.dashbuilder,dashbuilder-common-client
io.netty,netty-transport-sctp
com.alimama.dw,adhoc-public
org.apache.hive,hive-hbase-handler
com.networknt,todo-query
org.apache.jackrabbit,oak-store-spi
org.apache.hadoop,hadoop-yarn-server-web-proxy
org.eclipse.vorto,repository-oauth-github
ddf.platform,http-filter-api
com.alibaba.alink,flink-ml-operator
org.apache.cxf,cxf-rt-rs-service-common-openapi
org.jboss.arquillian.extension,arquillian-qunit
org.apache.camel,camel-aws2-sqs
org.wso2.carbon.mediation,org.wso2.carbon.rest.api.stub
org.forgerock.ce.openam,openam-server-auth-ui
org.apache.tajo,tajo-client-example
org.apache.struts,struts2-gxp-plugin
io.fabric8,fabric8-maven-plugin-watcher-standard
org.pcollections,pcollections
de.adorsys.psd2,consent-xs2a-client
io.spring.initializr,initializr-web
io.quarkus,quarkus-datasource-common
org.jboss.forge.addon,facets
commons-beanutils,commons-beanutils-core
com.dtstack.flinkx,flinkx-connector-oracle
com.sun.jersey.contribs.jersey-oauth,oauth-client
com.codenvy.plugin,codenvy-plugin-wso2-oauth2
io.apiman,apiman-gateway-engine-vertx-shareddata
io.cdap.cdap,cdap-elastic
org.ehrbase.openehr,service
com.giffing.wicket.spring.boot.starter,wicket-spring-boot-context
com.octo.captcha,jcaptcha-extension-sound-freetts
com.azure,azure-core-serializer-json-gson
com.hurence.logisland,logisland-plugin-support
com.rometools,rome-fetcher
com.qcadoo,qcadoo-localization
org.wicketstuff,wicketstuff-jamon
io.wcm,io.wcm.caconfig.extensions
org.pentaho.di.plugins,kettle-dummy-plugin-core
org.apache.sshd,sshd-openpgp
fish.payara.server.appclient,gf-client-l10n
org.junit,com.springsource.org.junit
org.sonatype.nexus,nexus-blobstore
com.spotify,logging
org.springframework.cloud,spring-cloud-gcp-data-datastore
org.ow2.asm,asm
org.hibernate,hibernate-testing
com.megaease.easeagent,config-mock
com.willwinder,ugs-platform-plugin-workflow
net.sourceforge.ccxjc,cc-xjc-plugin
org.nutz,nutzboot-starter-nutz-dao
io.cucumber,cucumber-testng
org.osgi,org.osgi.service.cm
io.enmasse,broker-cli
com.amazonaws,athena-federation-integ-test
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-tagger-en-fast.41
org.jzy3d,jzy3d-jGL-swt
net.sourceforge.pmd,pmd-python
org.dkpro.core,org-dkpro-core-smile-asl
aws.smithy.kotlin,serde-form-url
org.apache.dubbo,dubbo-monitor-default
io.quarkus,quarkus-smallrye-openapi-spi
org.opencastproject,opencast-inspection-service-api
org.httpunit,httpunit
org.apache.xmlgraphics,batik-transcoder
org.eclipse.jetty,jetty-maven-plugin
io.syndesis.connector,connector-support-util
org.javalite,javalite-common
com.walmartlabs.concord.plugins.basic,http-tasks
org.apache.olingo,olingo-odata2-core
net.sourceforge.owlapi,owlapi-ncbitaxon
org.apache.nifi.registry,nifi-registry-utils
com.squareup.moshi,moshi
org.locationtech.geowave,geowave-grpc-protobuf
org.apache.camel.quarkus,camel-quarkus-azure-storage-datalake-deployment
org.jboss.seam.faces,seam-faces
org.forgerock.ce.openam,openam-common-auth-ui
net.sf.xmldb-org,xmldb-api
com.easytoolsoft,easyreport-engine
org.apache.cxf,cxf-rt-rs-service-description-openapi-v3
de.tudarmstadt.ukp.clarin.webanno,webanno-io-text
com.yomahub,liteflow-spring-boot-starter
com.quick,quick-starter
org.kaazing,specification.udp
io.zipkin.brave,brave-instrumentation-jersey-server
org.jivesoftware,org.jivesoftware.smack
org.xwiki.platform,xwiki-platform-notifications-filters-default
org.dddlib.organisation,organisation-facade-impl
com.tduck,tduck-common
com.codenvy.onpremises.wsmaster,codenvy-hosted-sso-server-organization
cn.iocoder.springboot.labs,labx-03-sc-feign-demo03-provider-api
org.apache.isis.extensions,isis-extensions-secman-encryption-jbcrypt
org.apache.servicecomb,tracing-common
com.aliyun,aliyun-java-sdk-graphcompute
com.amazonaws,dynamodb-lock-client
com.google.cloud.sql,jdbc-socket-factory-core
com.alibaba.csp,sentinel-transport-netty-http
io.gravitee.connector,gravitee-connector-api
io.micronaut.data,micronaut-data-jdbc
fish.payara.server.internal.admingui,console-core-l10n
com.devskiller.jpa2ddl,jpa2ddl-core
fish.payara.server.internal.persistence,entitybean-container
org.apache.bookkeeper,bookkeeper-tools
org.zkoss.zk,zkbind
fish.payara.server.internal.admingui,console-common
com.jolbox,bonecp-provider
com.github.javadev,underscore
org.apache.archiva.maven,archiva-maven-metadata
org.jsweet.candies,threejs
org.apache.camel,camel-resourceresolver-github
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.functions.library.mgt.stub
org.apache.karaf.audit,org.apache.karaf.audit.core
mockobjects,mockobjects-alt-jdk1.3
